image_path,label
dataset/train_aug\THIRSTY\aug_35.jpg,THIRSTY
dataset/train_aug\THIRSTY\aug_36.jpg,THIRSTY
dataset/train_aug\THIRSTY\aug_37.jpg,THIRSTY
dataset/train_aug\THIRSTY\aug_38.jpg,THIRSTY
dataset/train_aug\THIRSTY\aug_39.jpg,THIRSTY
dataset/train_aug\THIRSTY\aug_40.jpg,THIRSTY
dataset/train_aug\THIRSTY\aug_41.jpg,THIRSTY
dataset/train_aug\THIRSTY\aug_42.jpg,THIRSTY
dataset/train_aug\THIRSTY\aug_43.jpg,THIRSTY
dataset/train_aug\THIRSTY\aug_44.jpg,THIRSTY
dataset/train_aug\THIRSTY\aug_45.jpg,THIRSTY
dataset/train_aug\THIRSTY\aug_46.jpg,THIRSTY
dataset/train_aug\THIRSTY\aug_47.jpg,THIRSTY
dataset/train_aug\THIRSTY\aug_48.jpg,THIRSTY
dataset/train_aug\THIRSTY\aug_49.jpg,THIRSTY
dataset/train_aug\TIRED\orig_TIRED (3).jpg,TIRED
dataset/train_aug\TIRED\orig_TIRED (4).jpg,TIRED
dataset/train_aug\TIRED\orig_TIRED (5).jpg,TIRED
dataset/train_aug\TIRED\orig_TIRED (6).jpg,TIRED
dataset/train_aug\TIRED\aug_4.jpg,TIRED
dataset/train_aug\TIRED\aug_5.jpg,TIRED
dataset/train_aug\TIRED\aug_6.jpg,TIRED
dataset/train_aug\TIRED\aug_7.jpg,TIRED
dataset/train_aug\TIRED\aug_8.jpg,TIRED
dataset/train_aug\TIRED\aug_9.jpg,TIRED
dataset/train_aug\TIRED\aug_10.jpg,TIRED
dataset/train_aug\TIRED\aug_11.jpg,TIRED
dataset/train_aug\TIRED\aug_12.jpg,TIRED
dataset/train_aug\TIRED\aug_13.jpg,TIRED
dataset/train_aug\TIRED\aug_14.jpg,TIRED
dataset/train_aug\TIRED\aug_15.jpg,TIRED
dataset/train_aug\TIRED\aug_16.jpg,TIRED
dataset/train_aug\TIRED\aug_17.jpg,TIRED
dataset/train_aug\TIRED\aug_18.jpg,TIRED
dataset/train_aug\TIRED\aug_19.jpg,TIRED
dataset/train_aug\TIRED\aug_20.jpg,TIRED
dataset/train_aug\TIRED\aug_21.jpg,TIRED
dataset/train_aug\TIRED\aug_22.jpg,TIRED
dataset/train_aug\TIRED\aug_23.jpg,TIRED
dataset/train_aug\TIRED\aug_24.jpg,TIRED
dataset/train_aug\TIRED\aug_25.jpg,TIRED
dataset/train_aug\TIRED\aug_26.jpg,TIRED
dataset/train_aug\TIRED\aug_27.jpg,TIRED
dataset/train_aug\TIRED\aug_28.jpg,TIRED
dataset/train_aug\TIRED\aug_29.jpg,TIRED
dataset/train_aug\TIRED\aug_30.jpg,TIRED
dataset/train_aug\TIRED\aug_31.jpg,TIRED
dataset/train_aug\TIRED\aug_32.jpg,TIRED
dataset/train_aug\TIRED\aug_33.jpg,TIRED
dataset/train_aug\TIRED\aug_34.jpg,TIRED
dataset/train_aug\TIRED\aug_35.jpg,TIRED
dataset/train_aug\TIRED\aug_36.jpg,TIRED
dataset/train_aug\TIRED\aug_37.jpg,TIRED
dataset/train_aug\TIRED\aug_38.jpg,TIRED
dataset/train_aug\TIRED\aug_39.jpg,TIRED
dataset/train_aug\TIRED\aug_40.jpg,TIRED
dataset/train_aug\TIRED\aug_41.jpg,TIRED
dataset/train_aug\TIRED\aug_42.jpg,TIRED
dataset/train_aug\TIRED\aug_43.jpg,TIRED
dataset/train_aug\TIRED\aug_44.jpg,TIRED
dataset/train_aug\TIRED\aug_45.jpg,TIRED
dataset/train_aug\TIRED\aug_46.jpg,TIRED
dataset/train_aug\TIRED\aug_47.jpg,TIRED
dataset/train_aug\TIRED\aug_48.jpg,TIRED
dataset/train_aug\TIRED\aug_49.jpg,TIRED
dataset/train_aug\TODAY\orig_TODAY (1).jpg,TODAY
dataset/train_aug\TODAY\orig_TODAY (2).jpg,TODAY
dataset/train_aug\TODAY\orig_TODAY (4).jpg,TODAY
dataset/train_aug\TODAY\orig_TODAY (5).jpg,TODAY
dataset/train_aug\TODAY\orig_TODAY (6).jpg,TODAY
dataset/train_aug\TODAY\aug_5.jpg,TODAY
dataset/train_aug\TODAY\aug_6.jpg,TODAY
dataset/train_aug\TODAY\aug_7.jpg,TODAY
dataset/train_aug\TODAY\aug_8.jpg,TODAY
dataset/train_aug\TODAY\aug_9.jpg,TODAY
dataset/train_aug\TODAY\aug_10.jpg,TODAY
dataset/train_aug\TODAY\aug_11.jpg,TODAY
dataset/train_aug\TODAY\aug_12.jpg,TODAY
dataset/train_aug\TODAY\aug_13.jpg,TODAY
dataset/train_aug\TODAY\aug_14.jpg,TODAY
dataset/train_aug\TODAY\aug_15.jpg,TODAY
dataset/train_aug\TODAY\aug_16.jpg,TODAY
dataset/train_aug\TODAY\aug_17.jpg,TODAY
dataset/train_aug\TODAY\aug_18.jpg,TODAY
dataset/train_aug\TODAY\aug_19.jpg,TODAY
dataset/train_aug\TODAY\aug_20.jpg,TODAY
dataset/train_aug\TODAY\aug_21.jpg,TODAY
dataset/train_aug\TODAY\aug_22.jpg,TODAY
dataset/train_aug\TODAY\aug_23.jpg,TODAY
dataset/train_aug\TODAY\aug_24.jpg,TODAY
dataset/train_aug\TODAY\aug_25.jpg,TODAY
dataset/train_aug\TODAY\aug_26.jpg,TODAY
dataset/train_aug\TODAY\aug_27.jpg,TODAY
dataset/train_aug\TODAY\aug_28.jpg,TODAY
dataset/train_aug\TODAY\aug_29.jpg,TODAY
dataset/train_aug\TODAY\aug_30.jpg,TODAY
dataset/train_aug\TODAY\aug_31.jpg,TODAY
dataset/train_aug\TODAY\aug_32.jpg,TODAY
dataset/train_aug\TODAY\aug_33.jpg,TODAY
dataset/train_aug\TODAY\aug_34.jpg,TODAY
dataset/train_aug\TODAY\aug_35.jpg,TODAY
dataset/train_aug\TODAY\aug_36.jpg,TODAY
dataset/train_aug\TODAY\aug_37.jpg,TODAY
dataset/train_aug\TODAY\aug_38.jpg,TODAY
dataset/train_aug\TODAY\aug_39.jpg,TODAY
dataset/train_aug\TODAY\aug_40.jpg,TODAY
dataset/train_aug\TODAY\aug_41.jpg,TODAY
dataset/train_aug\TODAY\aug_42.jpg,TODAY
dataset/train_aug\TODAY\aug_43.jpg,TODAY
dataset/train_aug\TODAY\aug_44.jpg,TODAY
dataset/train_aug\TODAY\aug_45.jpg,TODAY
dataset/train_aug\TODAY\aug_46.jpg,TODAY
dataset/train_aug\TODAY\aug_47.jpg,TODAY
dataset/train_aug\TODAY\aug_48.jpg,TODAY
dataset/train_aug\TODAY\aug_49.jpg,TODAY
dataset/train_aug\TRAIN\orig_TRAIN (2).jpg,TRAIN
dataset/train_aug\TRAIN\orig_TRAIN (3).jpg,TRAIN
dataset/train_aug\TRAIN\orig_TRAIN (4).jpg,TRAIN
dataset/train_aug\TRAIN\orig_TRAIN.jpg,TRAIN
dataset/train_aug\TRAIN\aug_4.jpg,TRAIN
dataset/train_aug\TRAIN\aug_5.jpg,TRAIN
dataset/train_aug\TRAIN\aug_6.jpg,TRAIN
dataset/train_aug\TRAIN\aug_7.jpg,TRAIN
dataset/train_aug\TRAIN\aug_8.jpg,TRAIN
dataset/train_aug\TRAIN\aug_9.jpg,TRAIN
dataset/train_aug\TRAIN\aug_10.jpg,TRAIN
dataset/train_aug\TRAIN\aug_11.jpg,TRAIN
dataset/train_aug\TRAIN\aug_12.jpg,TRAIN
dataset/train_aug\TRAIN\aug_13.jpg,TRAIN
dataset/train_aug\TRAIN\aug_14.jpg,TRAIN
dataset/train_aug\TRAIN\aug_15.jpg,TRAIN
dataset/train_aug\TRAIN\aug_16.jpg,TRAIN
dataset/train_aug\TRAIN\aug_17.jpg,TRAIN
dataset/train_aug\TRAIN\aug_18.jpg,TRAIN
dataset/train_aug\TRAIN\aug_19.jpg,TRAIN
dataset/train_aug\TRAIN\aug_20.jpg,TRAIN
dataset/train_aug\TRAIN\aug_21.jpg,TRAIN
dataset/train_aug\TRAIN\aug_22.jpg,TRAIN
dataset/train_aug\TRAIN\aug_23.jpg,TRAIN
dataset/train_aug\TRAIN\aug_24.jpg,TRAIN
dataset/train_aug\TRAIN\aug_25.jpg,TRAIN
dataset/train_aug\TRAIN\aug_26.jpg,TRAIN
dataset/train_aug\TRAIN\aug_27.jpg,TRAIN
dataset/train_aug\TRAIN\aug_28.jpg,TRAIN
dataset/train_aug\TRAIN\aug_29.jpg,TRAIN
dataset/train_aug\TRAIN\aug_30.jpg,TRAIN
dataset/train_aug\TRAIN\aug_31.jpg,TRAIN
dataset/train_aug\TRAIN\aug_32.jpg,TRAIN
dataset/train_aug\TRAIN\aug_33.jpg,TRAIN
dataset/train_aug\TRAIN\aug_34.jpg,TRAIN
dataset/train_aug\TRAIN\aug_35.jpg,TRAIN
dataset/train_aug\TRAIN\aug_36.jpg,TRAIN
dataset/train_aug\TRAIN\aug_37.jpg,TRAIN
dataset/train_aug\TRAIN\aug_38.jpg,TRAIN
dataset/train_aug\TRAIN\aug_39.jpg,TRAIN
dataset/train_aug\TRAIN\aug_40.jpg,TRAIN
dataset/train_aug\TRAIN\aug_41.jpg,TRAIN
dataset/train_aug\TRAIN\aug_42.jpg,TRAIN
dataset/train_aug\TRAIN\aug_43.jpg,TRAIN
dataset/train_aug\TRAIN\aug_44.jpg,TRAIN
dataset/train_aug\TRAIN\aug_45.jpg,TRAIN
dataset/train_aug\TRAIN\aug_46.jpg,TRAIN
dataset/train_aug\TRAIN\aug_47.jpg,TRAIN
dataset/train_aug\TRAIN\aug_48.jpg,TRAIN
dataset/train_aug\TRAIN\aug_49.jpg,TRAIN
dataset/train_aug\TRUST\orig_TRUST (2).jpg,TRUST
dataset/train_aug\TRUST\orig_TRUST (3).jpg,TRUST
dataset/train_aug\TRUST\orig_TRUST (4).jpg,TRUST
dataset/train_aug\TRUST\aug_3.jpg,TRUST
dataset/train_aug\TRUST\aug_4.jpg,TRUST
dataset/train_aug\TRUST\aug_5.jpg,TRUST
dataset/train_aug\TRUST\aug_6.jpg,TRUST
dataset/train_aug\TRUST\aug_7.jpg,TRUST
dataset/train_aug\TRUST\aug_8.jpg,TRUST
dataset/train_aug\TRUST\aug_9.jpg,TRUST
dataset/train_aug\TRUST\aug_10.jpg,TRUST
dataset/train_aug\TRUST\aug_11.jpg,TRUST
dataset/train_aug\TRUST\aug_12.jpg,TRUST
dataset/train_aug\TRUST\aug_13.jpg,TRUST
dataset/train_aug\TRUST\aug_14.jpg,TRUST
dataset/train_aug\TRUST\aug_15.jpg,TRUST
dataset/train_aug\TRUST\aug_16.jpg,TRUST
dataset/train_aug\TRUST\aug_17.jpg,TRUST
dataset/train_aug\TRUST\aug_18.jpg,TRUST
dataset/train_aug\TRUST\aug_19.jpg,TRUST
dataset/train_aug\TRUST\aug_20.jpg,TRUST
dataset/train_aug\TRUST\aug_21.jpg,TRUST
dataset/train_aug\TRUST\aug_22.jpg,TRUST
dataset/train_aug\TRUST\aug_23.jpg,TRUST
dataset/train_aug\TRUST\aug_24.jpg,TRUST
dataset/train_aug\TRUST\aug_25.jpg,TRUST
dataset/train_aug\TRUST\aug_26.jpg,TRUST
dataset/train_aug\TRUST\aug_27.jpg,TRUST
dataset/train_aug\TRUST\aug_28.jpg,TRUST
dataset/train_aug\TRUST\aug_29.jpg,TRUST
dataset/train_aug\TRUST\aug_30.jpg,TRUST
dataset/train_aug\TRUST\aug_31.jpg,TRUST
dataset/train_aug\TRUST\aug_32.jpg,TRUST
dataset/train_aug\TRUST\aug_33.jpg,TRUST
dataset/train_aug\TRUST\aug_34.jpg,TRUST
dataset/train_aug\TRUST\aug_35.jpg,TRUST
dataset/train_aug\TRUST\aug_36.jpg,TRUST
dataset/train_aug\TRUST\aug_37.jpg,TRUST
dataset/train_aug\TRUST\aug_38.jpg,TRUST
dataset/train_aug\TRUST\aug_39.jpg,TRUST
dataset/train_aug\TRUST\aug_40.jpg,TRUST
dataset/train_aug\TRUST\aug_41.jpg,TRUST
dataset/train_aug\TRUST\aug_42.jpg,TRUST
dataset/train_aug\TRUST\aug_43.jpg,TRUST
dataset/train_aug\TRUST\aug_44.jpg,TRUST
dataset/train_aug\TRUST\aug_45.jpg,TRUST
dataset/train_aug\TRUST\aug_46.jpg,TRUST
dataset/train_aug\TRUST\aug_47.jpg,TRUST
dataset/train_aug\TRUST\aug_48.jpg,TRUST
dataset/train_aug\TRUST\aug_49.jpg,TRUST
dataset/train_aug\TRUTH\orig_TRUTH (1).jpg,TRUTH
dataset/train_aug\TRUTH\orig_TRUTH (2).jpg,TRUTH
dataset/train_aug\TRUTH\orig_TRUTH (3).jpg,TRUTH
dataset/train_aug\TRUTH\aug_3.jpg,TRUTH
dataset/train_aug\TRUTH\aug_4.jpg,TRUTH
dataset/train_aug\TRUTH\aug_5.jpg,TRUTH
dataset/train_aug\TRUTH\aug_6.jpg,TRUTH
dataset/train_aug\TRUTH\aug_7.jpg,TRUTH
dataset/train_aug\TRUTH\aug_8.jpg,TRUTH
dataset/train_aug\TRUTH\aug_9.jpg,TRUTH
dataset/train_aug\TRUTH\aug_10.jpg,TRUTH
dataset/train_aug\TRUTH\aug_11.jpg,TRUTH
dataset/train_aug\TRUTH\aug_12.jpg,TRUTH
dataset/train_aug\TRUTH\aug_13.jpg,TRUTH
dataset/train_aug\TRUTH\aug_14.jpg,TRUTH
dataset/train_aug\TRUTH\aug_15.jpg,TRUTH
dataset/train_aug\TRUTH\aug_16.jpg,TRUTH
dataset/train_aug\TRUTH\aug_17.jpg,TRUTH
dataset/train_aug\TRUTH\aug_18.jpg,TRUTH
dataset/train_aug\TRUTH\aug_19.jpg,TRUTH
dataset/train_aug\TRUTH\aug_20.jpg,TRUTH
dataset/train_aug\TRUTH\aug_21.jpg,TRUTH
dataset/train_aug\TRUTH\aug_22.jpg,TRUTH
dataset/train_aug\TRUTH\aug_23.jpg,TRUTH
dataset/train_aug\TRUTH\aug_24.jpg,TRUTH
dataset/train_aug\TRUTH\aug_25.jpg,TRUTH
dataset/train_aug\TRUTH\aug_26.jpg,TRUTH
dataset/train_aug\TRUTH\aug_27.jpg,TRUTH
dataset/train_aug\TRUTH\aug_28.jpg,TRUTH
dataset/train_aug\TRUTH\aug_29.jpg,TRUTH
dataset/train_aug\TRUTH\aug_30.jpg,TRUTH
dataset/train_aug\TRUTH\aug_31.jpg,TRUTH
dataset/train_aug\TRUTH\aug_32.jpg,TRUTH
dataset/train_aug\TRUTH\aug_33.jpg,TRUTH
dataset/train_aug\TRUTH\aug_34.jpg,TRUTH
dataset/train_aug\TRUTH\aug_35.jpg,TRUTH
dataset/train_aug\TRUTH\aug_36.jpg,TRUTH
dataset/train_aug\TRUTH\aug_37.jpg,TRUTH
dataset/train_aug\TRUTH\aug_38.jpg,TRUTH
dataset/train_aug\TRUTH\aug_39.jpg,TRUTH
dataset/train_aug\TRUTH\aug_40.jpg,TRUTH
dataset/train_aug\TRUTH\aug_41.jpg,TRUTH
dataset/train_aug\TRUTH\aug_42.jpg,TRUTH
dataset/train_aug\TRUTH\aug_43.jpg,TRUTH
dataset/train_aug\TRUTH\aug_44.jpg,TRUTH
dataset/train_aug\TRUTH\aug_45.jpg,TRUTH
dataset/train_aug\TRUTH\aug_46.jpg,TRUTH
dataset/train_aug\TRUTH\aug_47.jpg,TRUTH
dataset/train_aug\TRUTH\aug_48.jpg,TRUTH
dataset/train_aug\TRUTH\aug_49.jpg,TRUTH
dataset/train_aug\TURN ON\orig_TURN ON (2).jpg,TURN ON
dataset/train_aug\TURN ON\orig_TURN ON (3).jpg,TURN ON
dataset/train_aug\TURN ON\orig_TURN ON (5).jpg,TURN ON
dataset/train_aug\TURN ON\orig_TURN ON (6).jpg,TURN ON
dataset/train_aug\TURN ON\aug_4.jpg,TURN ON
dataset/train_aug\TURN ON\aug_5.jpg,TURN ON
dataset/train_aug\TURN ON\aug_6.jpg,TURN ON
dataset/train_aug\TURN ON\aug_7.jpg,TURN ON
dataset/train_aug\TURN ON\aug_8.jpg,TURN ON
dataset/train_aug\TURN ON\aug_9.jpg,TURN ON
dataset/train_aug\TURN ON\aug_10.jpg,TURN ON
dataset/train_aug\TURN ON\aug_11.jpg,TURN ON
dataset/train_aug\TURN ON\aug_12.jpg,TURN ON
dataset/train_aug\TURN ON\aug_13.jpg,TURN ON
dataset/train_aug\TURN ON\aug_14.jpg,TURN ON
dataset/train_aug\TURN ON\aug_15.jpg,TURN ON
dataset/train_aug\TURN ON\aug_16.jpg,TURN ON
dataset/train_aug\TURN ON\aug_17.jpg,TURN ON
dataset/train_aug\TURN ON\aug_18.jpg,TURN ON
dataset/train_aug\TURN ON\aug_19.jpg,TURN ON
dataset/train_aug\TURN ON\aug_20.jpg,TURN ON
dataset/train_aug\TURN ON\aug_21.jpg,TURN ON
dataset/train_aug\TURN ON\aug_22.jpg,TURN ON
dataset/train_aug\TURN ON\aug_23.jpg,TURN ON
dataset/train_aug\TURN ON\aug_24.jpg,TURN ON
dataset/train_aug\TURN ON\aug_25.jpg,TURN ON
dataset/train_aug\TURN ON\aug_26.jpg,TURN ON
dataset/train_aug\TURN ON\aug_27.jpg,TURN ON
dataset/train_aug\TURN ON\aug_28.jpg,TURN ON
dataset/train_aug\TURN ON\aug_29.jpg,TURN ON
dataset/train_aug\TURN ON\aug_30.jpg,TURN ON
dataset/train_aug\TURN ON\aug_31.jpg,TURN ON
dataset/train_aug\TURN ON\aug_32.jpg,TURN ON
dataset/train_aug\TURN ON\aug_33.jpg,TURN ON
dataset/train_aug\TURN ON\aug_34.jpg,TURN ON
dataset/train_aug\TURN ON\aug_35.jpg,TURN ON
dataset/train_aug\TURN ON\aug_36.jpg,TURN ON
dataset/train_aug\TURN ON\aug_37.jpg,TURN ON
dataset/train_aug\TURN ON\aug_38.jpg,TURN ON
dataset/train_aug\TURN ON\aug_39.jpg,TURN ON
dataset/train_aug\TURN ON\aug_40.jpg,TURN ON
dataset/train_aug\TURN ON\aug_41.jpg,TURN ON
dataset/train_aug\TURN ON\aug_42.jpg,TURN ON
dataset/train_aug\TURN ON\aug_43.jpg,TURN ON
dataset/train_aug\TURN ON\aug_44.jpg,TURN ON
dataset/train_aug\TURN ON\aug_45.jpg,TURN ON
dataset/train_aug\TURN ON\aug_46.jpg,TURN ON
dataset/train_aug\TURN ON\aug_47.jpg,TURN ON
dataset/train_aug\TURN ON\aug_48.jpg,TURN ON
dataset/train_aug\TURN ON\aug_49.jpg,TURN ON
dataset/train_aug\UNDERSTAND\orig_UNDERSTAND (1).jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\orig_UNDERSTAND (2).jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\orig_UNDERSTAND (4).jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\orig_UNDERSTAND (5).jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_4.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_5.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_6.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_7.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_8.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_9.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_10.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_11.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_12.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_13.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_14.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_15.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_16.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_17.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_18.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_19.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_20.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_21.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_22.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_23.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_24.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_25.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_26.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_27.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_28.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_29.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_30.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_31.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_32.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_33.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_34.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_35.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_36.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_37.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_38.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_39.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_40.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_41.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_42.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_43.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_44.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_45.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_46.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_47.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_48.jpg,UNDERSTAND
dataset/train_aug\UNDERSTAND\aug_49.jpg,UNDERSTAND
dataset/train_aug\WANT\orig_want-1.jpg,WANT
dataset/train_aug\WANT\orig_want-4.jpg,WANT
dataset/train_aug\WANT\orig_want-5.jpg,WANT
dataset/train_aug\WANT\orig_want.jpg,WANT
dataset/train_aug\WANT\aug_4.jpg,WANT
dataset/train_aug\WANT\aug_5.jpg,WANT
dataset/train_aug\WANT\aug_6.jpg,WANT
dataset/train_aug\WANT\aug_7.jpg,WANT
dataset/train_aug\WANT\aug_8.jpg,WANT
dataset/train_aug\WANT\aug_9.jpg,WANT
dataset/train_aug\WANT\aug_10.jpg,WANT
dataset/train_aug\WANT\aug_11.jpg,WANT
dataset/train_aug\WANT\aug_12.jpg,WANT
dataset/train_aug\WANT\aug_13.jpg,WANT
dataset/train_aug\WANT\aug_14.jpg,WANT
dataset/train_aug\WANT\aug_15.jpg,WANT
dataset/train_aug\WANT\aug_16.jpg,WANT
dataset/train_aug\WANT\aug_17.jpg,WANT
dataset/train_aug\WANT\aug_18.jpg,WANT
dataset/train_aug\WANT\aug_19.jpg,WANT
dataset/train_aug\WANT\aug_20.jpg,WANT
dataset/train_aug\WANT\aug_21.jpg,WANT
dataset/train_aug\WANT\aug_22.jpg,WANT
dataset/train_aug\WANT\aug_23.jpg,WANT
dataset/train_aug\WANT\aug_24.jpg,WANT
dataset/train_aug\WANT\aug_25.jpg,WANT
dataset/train_aug\WANT\aug_26.jpg,WANT
dataset/train_aug\WANT\aug_27.jpg,WANT
dataset/train_aug\WANT\aug_28.jpg,WANT
dataset/train_aug\WANT\aug_29.jpg,WANT
dataset/train_aug\WANT\aug_30.jpg,WANT
dataset/train_aug\WANT\aug_31.jpg,WANT
dataset/train_aug\WANT\aug_32.jpg,WANT
dataset/train_aug\WANT\aug_33.jpg,WANT
dataset/train_aug\WANT\aug_34.jpg,WANT
dataset/train_aug\WANT\aug_35.jpg,WANT
dataset/train_aug\WANT\aug_36.jpg,WANT
dataset/train_aug\WANT\aug_37.jpg,WANT
dataset/train_aug\WANT\aug_38.jpg,WANT
dataset/train_aug\WANT\aug_39.jpg,WANT
dataset/train_aug\WANT\aug_40.jpg,WANT
dataset/train_aug\WANT\aug_41.jpg,WANT
dataset/train_aug\WANT\aug_42.jpg,WANT
dataset/train_aug\WANT\aug_43.jpg,WANT
dataset/train_aug\WANT\aug_44.jpg,WANT
dataset/train_aug\WANT\aug_45.jpg,WANT
dataset/train_aug\WANT\aug_46.jpg,WANT
dataset/train_aug\WANT\aug_47.jpg,WANT
dataset/train_aug\WANT\aug_48.jpg,WANT
dataset/train_aug\WANT\aug_49.jpg,WANT
dataset/train_aug\WATER\orig_WATER (1).jpg,WATER
dataset/train_aug\WATER\orig_WATER (10).jpg,WATER
dataset/train_aug\WATER\orig_WATER (11).jpg,WATER
dataset/train_aug\WATER\orig_WATER (12).jpg,WATER
dataset/train_aug\WATER\orig_WATER (14).jpg,WATER
dataset/train_aug\WATER\orig_WATER (16).jpg,WATER
dataset/train_aug\WATER\orig_WATER (17).jpg,WATER
dataset/train_aug\WATER\orig_WATER (19).jpg,WATER
dataset/train_aug\WATER\orig_WATER (20).jpg,WATER
dataset/train_aug\WATER\orig_WATER (21).jpg,WATER
dataset/train_aug\WATER\orig_WATER (22).jpg,WATER
dataset/train_aug\WATER\orig_WATER (23).jpg,WATER
dataset/train_aug\WATER\orig_WATER (24).jpg,WATER
dataset/train_aug\WATER\orig_WATER (25).jpg,WATER
dataset/train_aug\WATER\orig_WATER (27).jpg,WATER
dataset/train_aug\WATER\orig_WATER (8).jpg,WATER
dataset/train_aug\WATER\aug_16.jpg,WATER
dataset/train_aug\WATER\aug_17.jpg,WATER
dataset/train_aug\WATER\aug_18.jpg,WATER
dataset/train_aug\WATER\aug_19.jpg,WATER
dataset/train_aug\WATER\aug_20.jpg,WATER
dataset/train_aug\WATER\aug_21.jpg,WATER
dataset/train_aug\WATER\aug_22.jpg,WATER
dataset/train_aug\WATER\aug_23.jpg,WATER
dataset/train_aug\WATER\aug_24.jpg,WATER
dataset/train_aug\WATER\aug_25.jpg,WATER
dataset/train_aug\WATER\aug_26.jpg,WATER
dataset/train_aug\WATER\aug_27.jpg,WATER
dataset/train_aug\WATER\aug_28.jpg,WATER
dataset/train_aug\WATER\aug_29.jpg,WATER
dataset/train_aug\WATER\aug_30.jpg,WATER
dataset/train_aug\WATER\aug_31.jpg,WATER
dataset/train_aug\WATER\aug_32.jpg,WATER
dataset/train_aug\WATER\aug_33.jpg,WATER
dataset/train_aug\WATER\aug_34.jpg,WATER
dataset/train_aug\WATER\aug_35.jpg,WATER
dataset/train_aug\WATER\aug_36.jpg,WATER
dataset/train_aug\WATER\aug_37.jpg,WATER
dataset/train_aug\WATER\aug_38.jpg,WATER
dataset/train_aug\WATER\aug_39.jpg,WATER
dataset/train_aug\WATER\aug_40.jpg,WATER
dataset/train_aug\WATER\aug_41.jpg,WATER
dataset/train_aug\WATER\aug_42.jpg,WATER
dataset/train_aug\WATER\aug_43.jpg,WATER
dataset/train_aug\WATER\aug_44.jpg,WATER
dataset/train_aug\WATER\aug_45.jpg,WATER
dataset/train_aug\WATER\aug_46.jpg,WATER
dataset/train_aug\WATER\aug_47.jpg,WATER
dataset/train_aug\WATER\aug_48.jpg,WATER
dataset/train_aug\WATER\aug_49.jpg,WATER
dataset/train_aug\WEAR\orig_WEAR (1).jpg,WEAR
dataset/train_aug\WEAR\orig_WEAR (2).jpg,WEAR
dataset/train_aug\WEAR\orig_WEAR (4).jpg,WEAR
dataset/train_aug\WEAR\orig_WEAR (5).jpg,WEAR
dataset/train_aug\WEAR\orig_WEAR (7).jpg,WEAR
